,file,language,label,text
81,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Subheader_1,Cleaning the pre-ground coffee funnel
82,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"Check regularly (about once a month ) that the pre-ground coffee funnel is not blocked. If necessary, remove coffee deposits."
83,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Subheader_0,Cleaning the infuser
84,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"The infuser (A11) must be cleaned at least once a month. Important! The infuser may not be extracted when the machine is on. 1. Make sure the machine is correctly turned off (see “Turning the appliance off” on page 10). 2. Remove the water tank. 3. Open the infuser door (fig. 29) on the right side. 4. Press the two red release buttons inwards and at the same time pull the infuser outwards (fig. 30). Important! Clean the infuser without using washing up liquid as it could be damaged. 5. Soak the infuser in water for about 5 minutes, then rinse under the tap. 6. Clean coffee residues from the support where the infuser rests. 7. After cleaning, replace the infuser by sliding it onto the internal support, then push the PUSH symbol fully in until it clicks into place. Please note : If	the	infuser	is	difficult	to	insert,	before	insertion,	adapt	it	to	 the right size by pressing the two levers shown in the figure. 8. Once inserted, make sure the two red buttons have snapped out. PUSH 8. Close the infuser door. 9. Replace the water tank."
85,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Header_0,DESCAlE
86,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"Descale the appliance when the light on the control panel flashes (fig. 31). Important! Descaler contains acids which may irritate the skin and eyes. It is vital to respect the manufacturer’s safety warnings given on the descaler pack and the warnings relating to the procedure to follow in the event of contact with the skin and eyes. Please note : Use De’Longhi descaler only. Under no circumstances should you use sulphamic or acetic based descalers. Their use invalidates the guarantee. Failure to descale the appliance as described also invalidates the guarantee. 1. Turn the appliance on and wait until it is ready for use. 2. Empty the water tank (A12) and remove the softener filter, if present. 3. Pour the descaler into the tank up to the level A (corresponding to a 100 ml pack) marked on the back of the tank (fig. 32A), then add water (1l) up to level B (fig. 32B). Place an empty container with a minimum capacity of 1.5 litres under the cappuccino maker . 4. Wait for the coffee lights to come on steadily. Important! Danger of burns Hot water containing acid flows from the cappuccino maker. Avoid contact with splashes of water. 5. Press the button and hold it down for at least 5 seconds to confirm that you have added the solution and begin the descaling procedure. The light in the button remains on steadily to indicate that the descaling programme has begun. The light flashes telling you to turn the steam dial to the l position. 6. Turn the steam dial a half turn anticlockwise to the I po- sition. The descaler solution flows out of the cappuccino maker into the underlying container. 16 The descale programme automatically performs a series of rinses and pauses to remove the limescale. It is normal for several minutes of inactivity to elapse between rinses. After about 30 minutes, the water tank is empty and the and lights flash. Turn the steam dial clockwise as far as it will go to the 0 position. The appliance is now ready for rinsing through with clean water. 7. Empty the container used to collect the descaler solution and replace it empty under the cappuccino maker. 8. Remove the water tank, empty, rinse under running water, fill with clean water and replace. The light flashes. 9. Turn the steam dial anticlockwise to the I position (fig. 5). Hot water comes out of the spout. 10. When the water tank is completely empty, the light flashes. 11. Turn the dial to the 0 position. The light goes off. Fill the water tank again and the machine is ready for use."
87,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Header_0,SETTING WATER hARDNESS
88,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,Descaling is necessary after a period of operation established according to the water hardness set. The machine is factory set for a hardness value of 4. The machine can also be programmed according to the hardness of the mains water in the various regions so that the machine needs to be descaled less often.
89,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Subheader_1,measuring water hardness
90,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"1.		 Remove	 the	 “TOTAL	 HARDNESS	 TEST”	 indicator	 paper	 attached to this manual from its pack. 2. Immerse the paper completely in a glass of water for one second. 3. Remove the paper from the water and shake lightly. After about a minute, 1, 2, 3, or 4 red squares form, depending on the hardness of the water. Each square corresponds to one level. Level 1 Level 2 Level3 Level 4"
91,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Subheader_0,Set water hardness
92,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,1. Make sure the appliance is off (but connected to the mains electricity supply and with the main switch in the I position); 2. Press the button and hold it down for at least 6 seconds. The and lights come on together; 3. Press the button (on the left of the dial) to set the actual water hardness as measured by the indicator paper. Level Level Level Level 1 2 3 4 4. Press the button (on the right of the dial) to confirm the selection. The machine is now reprogrammed with the new water hardness setting.
93,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Header_1,TEChNICAl SPECIFICATION
94,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"Voltage: 220-240 V~ 50/60 Hz max. 10A Absorbed power: 1450W Pressure: 15 bars Water tank capacity: 1.8 litres max. Size LxHxD: 238x340x430 mm Cable length: 1.15 m Weight: 9.1 kg Coffee beans container capacity: 250 g max. The appliance complies with the following EC directives: •	 EC	Regulation	1275/2008	for	standby; •		 Low	 Voltage	 Directive	 2006/95/EC	 and	 subsequent	 amendments; •		 EMC	 Directive	 2004/108/EC	 and	 subsequent	 amendments •		 Materials	and	accessories	coming	into	contact	with	food	 conform to EEC regulation 1935/2004. DISPOSAl In compliance with European directive 2002/96/EC, the appliance must not be disposed of with house- hold waste, but taken to an authorised waste sepa- ration and recycling centre. 17"
95,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Header_0,EXPlANATION OF lIGhTS
96,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"lIGhT POSSIBlE CAUSE REmEDY FlAShING Insufficient	water	in	the	tank.	 Fill the tank with water and insert it correctly, pushing it as far as it will go until it clicks into place. The tank is not correctly in place. Insert the tank correctly and press as far as it will go. FlAShING The grounds container (A13) is full. Empty the grounds container and drip tray, clean and replace. Important: when removing the drip tray, the grounds container MUST be emptied, even if it contains few grounds. If this is not done, when you make the next coffees, the grounds container may fill up more than expected and clog the machine. After cleaning, the grounds container has not been replaced. Remove the drip tray and insert the grounds container. FlAShING The grinding is too fine and the coffee is delivered too slowly or not at all. Repeat coffee delivery and turn the grinding adjustment dial (fig. 10) one click clockwise towards “7” while the coffee mill is in operation. If after making at least 2 coffees delivery is still too slow, repeat the correction procedure, turning the grinding adjustment dial another click until delivery is correct (see the section: Adjusting the coffee mill on page 12). If the problem persists, turn the steam dial to the I position and deliver water from the cappuccino maker. FlAShING The ""pre-ground coffee"" function has been selected without placing any pre-ground coffee in the funnel. Place pre-ground coffee in the funnel or deselect the ""pre-ground"" function. FlAShING The machine must be descaled. The descaling procedure described in the section “Descaling” needs to be performed as soon as possible. FlAShING Too much coffee has been used. Select a milder taste or reduce the quantity of pre-ground coffee then make the coffee again. FlAShING The coffee beans have run out. Fill the beans container The pre-ground coffee funnel is clogged. Empty the funnel with the help of a knife as described in the section ""Cleaning the pre-ground coffee funnel"". 18 lIGhT POSSIBlE CAUSE REmEDY lAmPEGGIANTE The infuser has not been replaced after cleaning. Insert the infuser as described in the section “Cleaning the infuser”. The inside of the appliance is very dirty. Clean the inside of the appliance thoroughly, as described in the section “Cleaning and maintenance”. If the message is still displayed after cleaning, contact a customer services."
97,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Header_0,TROUBlEShOOTING
98,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/2_ECAM21117B-167643.pdf,en,Paragraph,"Below is a list of some of the possible malfunctions. If the problem cannot be resolved as described, contact Customer Services. PROBlEm POSSIBlE CAUSE REmEDY The coffee is not hot The cups were not preheated. Warm the cups by rinsing them with hot water (Please note you can use the hot water or rinse function). The infuser has cooled down because 2/3 minutes have elapsed since the last coffee was made. Before making the coffee, warm the infuser by pressing the rinse button . The coffee is thin or not creamy enough. The coffee is ground too coarsely. Turn the grinding adjustment dial one click anticlockwise while the coffee mill is in operation (fig. 8). Continue one click at a time until coffee delivery is satisfactory. The effect is only visible after delivering two coffees (see the section: “Adjusting the coffee mill” on page 13). The coffee is unsuitable. Use pre-ground coffee for espresso coffee makers. The coffee is delivered too slowly or a drop at a time The coffee is ground too finely. Turn the grinding adjustment dial one click clockwise while the coffee mill is in operation (fig. 10). Continue one click at a time until coffee delivery is satisfactory. The effect is only visible after delivering 2 coffees (see the section: “Adjusting the coffee mill” on page 13). Coffee does not come out of one of the spouts The spouts are blocked. Clean the spouts with a toothpick. The frothed milk has large bubbles The milk is not cold enough or is not semi-skimmed. You should ideally use skimmed or semi-skimmed milk at refrigerator temperature (about 5°C). If the result is still disappointing, try another brand of milk. The milk is not frothed Cappuccino maker dirty. Clean as described in the section ""Cleaning the cappuccino maker after use"" on page 13. Steam delivery stops during use A safety device stops steam delivery after 3 minutes. Wait a few minutes, then activate the steam function again. The appliance does not come on It is not plugged into the mains socket. Plug into the mains socket. The main switch (A8) is not turned on. Place the main switch in the I position (fig. 1)."
99,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,ES 21
100,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_1,INTRODUCCIÓN
101,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,Le damos las gracias por haber elegido la cafetera automática para café y capuchino Esperamos que su nuevo aparato le satisfaga Dedique unos minutos para leer estas instrucciones para el uso De esta forma evitará correr riesgos o causar daños a la cafe- tera
102,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_3,Símbolos utilizados en las instrucciones
103,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,Las advertencias importantes se indican con los siguientes sím- bolos Respete rigurosamente estas advertencias ¡Peligro! El incumplimiento puede ser o es causa de lesiones provocadas por descargas eléctricas con peligro para la vida ¡Atención!! El incumplimiento puede ser o es causa de lesiones o de de- sperfectos al aparato Pericolo De quemaduras!! El incumplimiento puede ser o es causa de escaldaduras o que- maduras Importante : Este símbolo indica consejos e informaciones importantes para el usuario
104,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_1,Letras entre paréntesis
105,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,Las letras entre paréntesis corresponden a la leyenda contenida en la Descripción del aparato (pág 2-3)
106,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_0,Problemas y reparaciones
107,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Si se plantean problemas, intente en primer lugar solucionarlos siguiendo las advertencias contenidas en los párrafos “Signifi- cado de los pilotos” en la pág 32 y “Solución de los problemas” en la pág 33 Si éstas no fuesen eficaces o para obtener aclaraciones más de- talladas, le aconsejamos ponerse en contacto con la asistencia clientes llamando al número que se indica en la hoja “Asistencia clientes” adjunta Si su país no aparece entre los enumerados en la hoja, llame al número indicado en la garantía Para eventuales reparaciones, póngase en contacto exclusivamente con la Asistencia Técnica De’Longhi Las direcciones están en el certificado de garantía entregado con la cafetera"
108,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_0,SEGURIDAD
109,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_2,Advertencias fundamentales para la seguridad
110,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"¡Peligro! El aparato funciona con corriente eléctrica, por lo que no se puede excluir que se produzcan descargas eléctricas Respete por tanto las siguientes advertencias de seguridad: •	 No	toque	el	aparato	con	las	manos	o	los	pies	mojados. •	 No	toque	la	clavija	con	las	manos	mojadas. •	 Asegúrese	de	poder	acceder	libremente	a	la	toma	de	cor- riente utilizada, porque es el único modo para desenchu- far la cafetera si es necesario •	 Si	 quiere	 desenchufar	 la	 cafetera,	 desconecte	 directa- mente	la	clavija.		No	tire	nunca	del	cable	porque	podría	 estropearse •	 Para	 desconectar	 completamente	 la	 cafetera,	 ponga	 el	 interruptor general en la posición O, ubicado en la parte trasera del aparato, (fig 3) •	 Si	el	aparato	se	avería,	no	intente	repararlo.	 Apague el aparato, desenchúfelo de la toma y póngase en contacto con la Asistencia Técnica •	 Si	la	clavija	o	el	cable	de	alimentación	se	estropean,	há- galos sustituir exclusivamente por la Asistencia Técnica De’Longhi, para evitar cualquier riesgo ¡Atención! Guarde el material del embalaje (bolsas de plástico, espuma de poliestireno) fuera del alcance de los niños ¡Atención! No	permita	que	personas	(incluidos	niños)	con	capacidades	psi- cofísicas sensoriales reducidas o con experiencia y conocimien- tos insuficientes usen el aparato, a no ser que estén vigilados atentamente e instruidos por un responsable en relación a su seguridad Vigile a los niños para asegurarse de que no jueguen con el aparato 22 Pericolo de quemaduras!! Este aparato produce agua caliente y cuando está encendido puede formarse vapor de agua Tenga cuidado de no entrar en contacto con salpicaduras de agua o vapor caliente"
111,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_2,USO CONFORME A SU DESTINO
112,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Este aparato se ha fabricado para preparar café y calentar be- bidas Cualquier otro uso se considera impropio Este aparato no es apto para uso comercial El fabricante queda eximido de toda responsabilidad por los daños derivados de un uso impropio del aparato Este aparato está destinado exclusivamente al uso doméstico No	está	previsto	el	uso	en: •	 ambientes	usados	como	cocina	para	el	personal	de	tien- das, oficinas y otras áreas de trabajo •	 agroturismos •	 hotel,	motel	y	otras	estructuras	de	cabida •	 alquiler	de	habitaciones"
113,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_1,INSTRUCCIONES PARA EL USO
114,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Lea detenidamente estas instrucciones antes de usar el apara- to - Si no se respetan estas instrucciones, se pueden producir lesiones o daños al aparato El fabricante queda eximido de toda responsabilidad por los daños derivados del incumplimiento de estas instruc- ciones para el uso Importante : Guarde meticulosamente estas instrucciones Si traspasa el aparato a otras personas, deberá entregarles también estas instrucciones para el uso"
115,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_0,DESCRIPCIÓN
116,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_2,Descripción del aparato
117,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,(pág 3 - A ) A1 Panel de control A2 Regulador del grado de molienda A3 Superficie para tazas A4 Tapadera del recipiente de café en granos A5 Tapadera del embudo del café premolido A6 Embudo para echar el café premolido A7 Recipiente para granos de café A8 Interruptor general A9 Depósito del agua A10 Portezuela del grupo de infusión A11 Grupo de infusión A12 Dispositivo de erogación café (regulable en altura) A13 Cajón de los posos de café A14 Bandeja recogedora del líquido de condensación A15 Bandeja apoyatazas A16 Indicador del nivel del agua de la bandeja recogego- tas A17 Bandeja recogegotas A18 Espumador A19 Mando de vapor/agua caliente
118,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_1,Descripción del panel de control
119,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,(pág 2 - B ) B1 Pilotos B2 Botón : para encender o apagar la cafetera B3 Botón : para preparar 1 taza de café espresso B4 Botón : para preparar 2 tazas de café espresso B5 Botón : para realizar un enjuague o efectuar la descalcificación B6 Mando selector: gire para seleccionar la cantidad de café deseada o para seleccionar la preparación con café premo- lido B7 Botón para suministrar vapor para la preparación de bebidas a base de leche B8 Botón : para preparar 1 taza de café espresso B9 Botón : para preparar 2 tazas de café espresso
120,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_0,Descrizione degli accessori
121,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,(pág 2 - C ) C1 Medidor dosificador C2 Frasco de descalcificante C3 Filtro ablandador (en algunos modelos) ES 23
122,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_2,Significado de los pilotos Piloto parpadeante:
123,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,indica que la cafetera se está calentando Indica que el aparato está suministrando 1 o 2 tazas de café espresso Indica que el aparato está suministrando 1 o 2 tazas de café largo Piloto fijo: indica que se seleccionó la función “vapor”; Piloto parpadeante: indica que es necesario girar el mando de vapor Indica que en el panel de control aparece una alarma (véase el pár “Significado de los pilo- tos” en la pág 32) Piloto fijo: indica la falta del cajón de los posos: es necesario introducirlo; Piloto parpadeante: indica que el cajón de los posos está lleno y es necesario vaciarlo Piloto fijo: Indica la falta del depósito del agua; Piloto parpadeante: indica que el agua en el depósito no es suficiente Piloto parpadeante: indica la necesidad de descalsificar el aparato (véase pár “Descalcifi- cación”) Piloto fijo: indica que el aparato está realizando la descalcificación ECO Indica que la modalidad “Ahorro Energético” está activa
124,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_0,OPERACIONES PRELIMINARES
125,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Control del aparato Tras haber desembalado la cafetera, asegúrese de su integridad y	de	que	no	falten	accesorios.	No	utilice	el	aparato	si	presenta	 desperfectos evidentes Póngase en contacto con la Asistencia Técnica De’Longhi"
126,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_1,Instalación del aparato
127,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"¡Atención! Cuando instale el aparato considere las siguientes advertencias de seguridad: •	 El	aparato	podría	estropearse	si	el	agua	se	congela	en	su	 interior 	 No	instale	el	aparato	en	un	ambiente	donde	la	temperatu- ra pueda descender por debajo del punto de congelación •	 El	aparato	libera	calor	en	el	ambiente	circunstante.	De- spués de colocar el aparato sobre la superficie de trabajo, asegúrese de dejar un espacio libre de por lo menos 3 cm entre las superficies del aparato, las partes laterales y la parte trasera, y un espacio libre de por lo menos 15 cm encima de la cafetera •	 Si	el	agua	penetrara	en	el	aparato	podría	estropearlo.	 	 No	coloque	el	aparato	cerca	de	grifos	de	agua	o	de	lava- bos •	 Coloque	el	cable	de	alimentación	para	que	no	se	estropee	 con cantos cortantes o en contacto con superficies calien- tes (por ej placas eléctricas)"
128,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_0,Conexión del aparato
129,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"¡Atención! Asegúrese de que la tensión de la red eléctrica corresponda al valor indicado en la placa de datos situada en el fondo del aparato Conecte el aparato sólo a un enchufe instalado en conformidad con las normativas, con una capacidad mínima de 10 A y con una puesta a tierra eficiente En caso de incompatibilidad entre el enchufe y la clavija del aparato, haga sustituir el enchufe por otro adecuado por per- sonal cualificado 24"
130,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_0,Primera puesta en marcha del aparato
131,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Importante : •	 La	cafetera	se	ha	controlado	en	la	fábrica	empleando	café,	 por lo que es normal que se encuentre algún resto de café en el molinillo De todas maneras se garantiza que esta cafetera es nueva •	 Le	aconsejamos	personalizar	cuanto	antes	la	dureza	del	 agua, para ello siga el procedimiento descrito en la sec- ción “Programar la dureza del agua” (pág 31) Continúe siguiendo las instrucciones facilitadas: 1 Extraiga el depósito del agua, llénelo hasta la línea MAX con agua fresca (fig 1A) y vuelva a colocar el depósito (fig 1B) 2 Ponga bajo el espumador un recipiente con capacidad mínima de 100 ml (fig 2) 3 Conecte el aparato a la red eléctrica y ponga el interruptor general, que se encuentra en la parte de atrás del aparato, en la pos I (fig 3) 4 En el panel de control parpadea el piloto (fig 4) 5 Gire el mando de vapor a la posición “I” (fig 5): el aparato suministra agua por el espumador y se apaga entonces 6 Vuelva a girar el mando del vapor a la posición “O” La cafetera está lista para ser utilizada normalmente Importante : •	 Cuando	utilice	por	primera	vez	la	cafetera,	deben	prepa- rarse 4-5 cafés o 4-5 capuchinos antes de obtener buenos resultados"
132,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_2,ENCENDIDO DEL APARATO
133,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Importante : •	 Antes	de	encender	el	aparato,	asegúrese	de	que	el	inter- ruptor general, que se encuentra en la parte de atrás del aparato, esté en la pos I (fig 3) •	 Cada	vez	que	se	enciende	el	aparato,	se	realiza	automáti- camente un ciclo de precalentamiento y de enjuague que no se debe interrumpir Únicamente después de estos ci- clos, el aparato está listo Pericolo de quemaduras! Durante el enjuague, por las boquillas del surtidor de café sale un poco de agua caliente que se recoge en la bandeja recoge- gotas que se encuentra debajo Tenga cuidado de no entrar en contacto con salpicaduras de agua •	 Para	 encender	 el	 aparato,	 presione	 el	 botón	 (fig 6): el piloto correspondiente parpadea ha- sta que el aparato realiza el calentamiento y el enjuague automático (en este modo, además de calentar la caldera, el aparato deja fluir el agua caliente por los conductos in- ternos para que se calienten también) El aparato se ha calentado cuando el piloto se apaga y se encienden los pilotos correspondientes a los botones de salida del café"
134,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_1,APAGADO DEL APARATO
135,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Cada vez que se apaga el aparato, se realiza un enjuague au- tomático que no se puede interrumpir Pericolo de quemaduras! Durante el enjuague, sale un poco de agua caliente por las bo- quillas del surtidor de café Tenga cuidado de no entrar en contacto con salpicaduras de agua Para apagar el aparato, presione el botón (fig 6) El apa- rato realiza el enjuague y luego se apaga Importante : Si no va a utilizar el aparato por un período prolongado, ponga el interruptor general en la posición 0 (fig 3) ¡Atención!! Para evitar daños al aparato, ponga el interruptor general de la fig 3 en la pos O solo tras haber apagado el aparato con el botón "
136,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_0,AUTOAPAGADO
137,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Se puede modificar el intervalo de tiempo para que el aparato se apague tras 15 o 30 minutos, o bien tras 1, 2 o 3 horas Per riprogrammare l’autospegnimento, procere come segue: 1 Presione el botón y manténgalo presionado hasta que se encienden los pilotos 2 Presione el botón (a la izquierda del mando) hasta que se enciendan completamente los pilotos correspon- dientes al número de horas después de las cuales el aparato se debe apagar automáticamente: 15 minutos ECO 30 minutos ECO 1 hora ECO 2 horas ECO 3 horas ECO 3 Presione el botón (a la derecha del mando) para confirmar la selección: los pilotos se apagan ES 25"
138,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_0,AHORRO ENERGÉTICO
139,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Esta función permite activar o desactivar la modalidad de ahorro energético Cuando la función está activada, garantiza un menor consumo energético, de acuerdo con las normativas europeas vigentes La modalidad de ahorro energético está activa cuando el piloto verde ECO está encendido (fig7) 1 Con la cafetera apagada pero con el interruptor general en la pos I (fig 3), presione el botón y manténgalo presionado hasta que se enciende el piloto ECO (fig 7) 2 Para desactivar la función, presione el botón (a la izquierda del mando): el piloto ECO parpadea 3 Para reactivar la función, vuelva a presionar el botón (a la izquierda del mando): el piloto ECO se enciende de manera fija 4 Presione el botón (a la derecha del mando) para confirmar la selección: el piloto ECO se apaga Importante : En modalidad de ahorro energético la máquina podría reque- rir algunos segundos de espera antes de suministrar el primer café, porque necesita más tiempo para precalentarse"
140,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Header_2,FILTRO AbLANDADOR (EN ALGUNOS MODELOS)
141,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"Algunos modelos cuentan con el filtro ablandador: si su mode- lo no cuenta con dicho filtro, le recomendamos comprarlo en un centro de asistencia autorizado De’Longhi ¡Atención!: •		 Guárdese	en	un	lugar	fresco	y	seco,	y	no	exponer	al	sol.	 •		 Cuando	se	abra	el	envase	use	inmediatamente	el	filtro.	 •		 Quite	el	filtro	antes	de	descalcificar	la	máquina.	 Para el uso correcto del filtro, siga las instrucciones que encon- trará a continuación"
142,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_0,Instalación del filtro
143,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Paragraph,"1.		 Quite	el	filtro	del	envase	y	enjuáguelo	con	apróx.	0,5	L	de	 agua corriente (fig 8) 2 Gire el disco del indicador de fecha para poder ver los pró- ximos 2 meses de uso (fig 9) Importante: el filtro dura dos meses si el aparato se utiliza regularmente, pero si la cafetera no se utiliza y el filtro permanece instalado dura al máximo tres semanas 3 Extraiga el depósito de la cafetera y llénelo de agua (fig 1A) 4 Introduzca el filtro en el depósito del agua y sumérjalo por completo, inclinándolo para que las burbujas de aire salgan (fig 10) 5 Introduzca el filtro en el respectivo soporte y presiónelo hasta el fondo (fig 11) 6 Vuelva a cerrar el depósito con la tapadera (fig 12), y pon- ga entonces nuevamente el depósito en la cafetera 7 Coloque debajo del espumador un recipiente con capaci- dad mínima de 100 ml 8 Gire el regulador de vapor en posición I para dejar salir el agua caliente 9 Deje que la máquina purgue agua caliente por algunos segundos, hasta que el flujo de agua deje de ser estable, entonces coloque el regulador en posición 0 Importante: Puede suceder que una sola purga de agua caliente no sea su- ficiente para instalar el filtro y durante la instalación se encien- dan los pilotos: En dicho caso, repita la instalación desde el punto 8 El filtro ha quedado activado y la máquina está ahora lista para el uso"
144,/content/drive/MyDrive/vdu/manuals/delonghi/delongiX_multi/1_ECAM21117B-174568.pdf,es,Subheader_2,Remoción y sustitución del filtro ablandador
